DateTime,Actual Sales,Forecast,Lower Bound,Upper Bound,Interval Width
2023-12-25 07:45:00,0,7.153889765351458,0.0,85.24780651116689,85.24780651116689
2023-12-25 08:00:00,2,7.544346755603957,0.0,85.86505279933502,85.86505279933502
2023-12-25 08:15:00,0,7.573927648517495,0.0,85.89616118236131,85.89616118236131
2023-12-25 08:30:00,2,7.57616868721678,0.0,85.89842877849873,85.89842877849873
2023-12-25 08:45:00,0,7.576338467570145,0.0,85.89860059741333,85.89860059741333
2023-12-25 09:00:00,4,7.576351330073768,0.0,85.89861415284571,85.89861415284571
2023-12-25 09:15:00,1,7.576352304532804,0.0,85.89861572122693,85.89861572122693
2023-12-25 09:30:00,7,7.5763523783575,0.0,85.89861638148996,85.89861638148996
